,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,neighborhood,year_remod/add,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,foundation,bsmt_cond,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,totrms_abvgrd,functional,garage_type,garage_cond,paved_drive,wood_deck_sf,sale_type,saleprice,exter_qual_cond,overall_qual_cond,bsmt,heatingmod,kitchen_and_qual,fireplaces_and_qual,garage,porch_total,age
106,160,FV,0.0,2651,Pave,None,Somerst,2000,MetalSd,MetalSd,None,0.0,PConc,TA,673,709,0,1382,1.0,0.0,2,6,8,Detchd,TA,Y,153,WD ,165000,12,35,6666.0,1.512490683845176,4,0,2940.0,50,6
107,50,RM,60.0,8520,Pave,Grvl,OldTown,1950,Stucco,Stucco,None,0.0,BrkTil,TA,1664,862,0,2526,0.0,0.0,2,10,8,Detchd,TA,Y,88,CWD,136000,12,42,3738.0,0.7548348847180488,4,4,648.0,15,91
108,20,RL,0.0,39384,Pave,None,NAmes,1957,Wd Sdng,Wd Sdng,Stone,902.0,CBlock,TA,1390,0,0,1390,1.0,0.0,1,4,7,Attchd,TA,Y,0,WD ,252000,9,36,42350.0,1.512490683845176,5,8,3300.0,189,49
109,160,RL,36.0,2628,Pave,None,NridgHt,2003,VinylSd,Wd Shng,Stone,106.0,PConc,TA,764,862,0,1626,0.0,0.0,2,6,8,BuiltIn,TA,Y,0,WD ,175500,12,35,6112.0,1.512490683845176,4,0,5688.0,27,7
110,70,RM,57.0,6406,Pave,Grvl,OldTown,1950,Wd Sdng,Wd Sdng,None,0.0,BrkTil,TA,868,690,0,1558,0.0,0.0,1,7,8,Detchd,TA,Y,0,WD ,150000,9,30,4982.0,0.9074944103071056,3,4,2400.0,218,70
111,20,RL,0.0,12342,Pave,None,NAmes,1978,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,1422,0,0,1422,0.0,0.0,1,6,7,Attchd,TA,Y,0,WD ,139900,9,25,5868.0,0.9074944103071056,3,3,1716.0,0,47
112,50,RM,52.0,6240,Pave,None,BrkSide,1992,MetalSd,MetalSd,None,0.0,PConc,TA,1128,445,0,1573,0.0,0.0,2,8,8,Detchd,TA,P,0,WD ,162900,9,35,6468.0,0.9074944103071056,3,4,2160.0,0,78
113,20,RL,87.0,10000,Pave,None,NAmes,1962,Wd Sdng,Wd Sdng,BrkFace,261.0,CBlock,TA,1116,0,0,1116,0.0,0.0,1,5,8,Attchd,TA,Y,0,WD ,160000,9,36,6696.0,0.9074944103071056,3,0,2640.0,385,48
114,20,RL,0.0,9000,Pave,None,Sawyer,1950,Wd Sdng,Wd Sdng,None,0.0,Slab,None,660,0,0,660,0.0,0.0,1,5,6,None,None,N,0,WD ,63900,9,4,0.0,0.6049962735380704,2,0,0.0,0,62
115,20,RL,80.0,11088,Pave,None,NWAmes,1998,HdBoard,HdBoard,BrkFace,144.0,PConc,TA,1707,0,0,1707,0.0,0.0,2,7,8,Attchd,TA,Y,0,WD ,184000,9,30,8504.0,1.2099925470761408,3,3,8622.0,0,31
116,20,RL,134.0,17755,Pave,None,Edwards,1959,HdBoard,Plywood,BrkFace,132.0,CBlock,TA,1466,0,0,1466,0.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,149900,9,20,8972.0,0.9074944103071056,2,8,9504.0,240,47
117,120,FV,0.0,4765,Pave,None,Somerst,2000,MetalSd,MetalSd,BrkFace,260.0,PConc,TA,1638,0,0,1638,1.0,0.0,2,5,8,Attchd,TA,Y,230,WD ,300000,12,45,32574.0,1.512490683845176,5,3,8910.0,68,8
118,190,RL,0.0,10532,Pave,None,ClearCr,1960,Plywood,Plywood,Stone,275.0,CBlock,TA,1721,0,0,1721,1.0,0.0,2,7,5,Basment,TA,Y,50,WD ,145000,9,15,8892.0,1.2099925470761408,3,6,3756.0,84,48
119,60,RL,65.0,15426,Pave,None,CollgCr,1997,VinylSd,VinylSd,None,0.0,PConc,TA,928,836,0,1764,1.0,0.0,2,7,8,Attchd,TA,Y,276,WD ,231500,9,30,9066.0,1.512490683845176,4,0,5640.0,99,12
120,30,RL,63.0,13907,Pave,None,Edwards,1969,WdShing,Wd Shng,None,0.0,CBlock,TA,996,0,0,996,1.0,0.0,1,6,8,None,None,Y,144,WD ,108000,9,30,6266.0,1.512490683845176,3,4,0.0,0,68
121,20,RL,70.0,8750,Pave,None,NAmes,1956,BrkFace,BrkFace,None,0.0,CBlock,TA,1202,0,0,1202,0.0,1.0,1,6,8,Attchd,TA,Y,0,COD,120000,9,25,7414.0,0.9074944103071056,3,0,1824.0,35,53
122,20,RL,0.0,9945,Pave,None,Sawyer,1961,Wd Sdng,Wd Sdng,BrkFace,57.0,CBlock,TA,988,0,0,988,1.0,0.0,1,5,8,Detchd,TA,Y,0,WD ,128500,9,25,5928.0,0.9074944103071056,3,0,3432.0,0,46
123,30,RM,56.0,8960,Pave,Grvl,OldTown,1950,WdShing,Wd Shng,None,0.0,CBlock,TA,1028,0,0,1028,0.0,0.0,1,5,8,Detchd,TA,Y,0,WD ,115000,9,30,6048.0,1.2099925470761408,3,4,2160.0,0,83
124,50,RM,50.0,3500,Pave,Grvl,OldTown,1950,AsbShng,AsbShng,None,0.0,CBlock,TA,720,564,0,1284,0.0,0.0,1,5,8,Detchd,TA,Y,0,WD ,110000,9,35,4008.0,0.9074944103071056,3,0,720.0,35,62
125,60,RL,0.0,24572,Pave,None,Veenker,1977,Wd Sdng,Wd Sdng,BrkFace,1050.0,CBlock,TA,1599,1345,0,2944,0.0,0.0,2,9,8,Attchd,TA,Y,140,WD ,150000,16,27,8772.0,0.9074944103071056,4,4,15552.0,70,31
126,60,RL,74.0,9056,Pave,None,Gilbert,2004,VinylSd,VinylSd,None,0.0,PConc,Gd,707,707,0,1414,0.0,0.0,2,6,8,Attchd,TA,Y,100,WD ,178000,12,40,21210.0,1.512490683845176,4,4,7254.0,35,2
127,70,RL,70.0,12320,Pave,None,Crawfor,1990,Wd Sdng,Wd Sdng,None,0.0,BrkTil,TA,959,650,0,1609,0.0,0.0,1,8,8,2Types,TA,Y,0,WD ,199500,9,49,3822.0,1.512490683845176,4,8,5211.0,104,74
128,60,RL,60.0,8238,Pave,None,Gilbert,1998,VinylSd,VinylSd,None,0.0,PConc,TA,813,712,0,1525,1.0,0.0,2,6,8,Attchd,TA,Y,421,WD ,183500,9,30,6978.0,1.512490683845176,3,3,7200.0,72,9
129,80,RM,75.0,6000,Pave,None,IDOTRR,1967,HdBoard,Plywood,None,0.0,CBlock,TA,1092,564,0,1656,0.0,0.0,1,7,5,Attchd,TA,Y,0,WD ,126000,6,25,8699.0,1.512490683845176,3,1,864.0,280,41
130,120,RL,24.0,2529,Pave,None,NPkVill,1977,Plywood,Brk Cmn,None,0.0,CBlock,TA,1055,0,0,1055,0.0,0.0,2,4,8,Attchd,TA,Y,0,WD ,148500,9,42,8818.0,0.6049962735380704,3,0,2640.0,38,31
131,60,RL,60.0,10800,Pave,None,OldTown,2006,VinylSd,VinylSd,None,0.0,BrkTil,TA,676,676,0,1352,0.0,1.0,2,7,8,Detchd,TA,Y,187,WD ,149000,12,35,4056.0,1.512490683845176,4,0,4320.0,0,70
132,160,RL,24.0,2349,Pave,None,NPkVill,1977,Plywood,Brk Cmn,None,0.0,CBlock,TA,855,601,0,1456,0.0,0.0,2,6,8,Attchd,TA,Y,0,WD ,137900,9,30,7229.0,0.9074944103071056,3,3,2640.0,28,32
133,120,RL,32.0,10846,Pave,None,Veenker,1993,BrkFace,BrkFace,None,0.0,PConc,TA,1719,0,0,1719,2.0,0.0,1,6,8,Attchd,TA,Y,122,Con,324000,12,40,38818.0,1.512490683845176,4,8,8514.0,30,15
134,30,RL,67.0,5604,Pave,None,Edwards,1950,Stucco,Stucco,None,0.0,CBlock,TA,864,0,0,864,1.0,0.0,1,5,8,None,None,Y,0,WD ,98000,9,30,5184.0,0.9074944103071056,3,0,0.0,0,83
135,160,RM,21.0,1680,Pave,None,BrDale,1973,HdBoard,HdBoard,BrkFace,359.0,CBlock,TA,483,504,0,987,0.0,1.0,1,5,8,Detchd,TA,Y,52,WD ,103400,9,30,2440.0,0.9074944103071056,3,0,792.0,0,35
136,50,RL,54.0,6342,Pave,None,Sawyer,1996,VinylSd,VinylSd,None,0.0,CBlock,TA,780,240,0,1020,0.0,0.0,1,6,8,None,None,N,0,WD ,94000,12,40,4680.0,1.2099925470761408,3,0,0.0,0,135
137,120,RL,34.0,4590,Pave,None,NridgHt,2006,VinylSd,VinylSd,Stone,108.0,PConc,Gd,1554,0,0,1554,0.0,0.0,2,6,8,Attchd,TA,Y,156,WD ,209500,12,40,24816.0,1.512490683845176,4,4,7524.0,73,1
138,60,RL,60.0,18062,Pave,None,StoneBr,2006,CemntBd,CmentBd,BrkFace,662.0,PConc,TA,1528,1862,0,3390,0.0,0.0,3,10,8,BuiltIn,TA,Y,204,New,545224,15,50,61120.0,1.512490683845176,5,5,20466.0,34,0
139,70,RM,60.0,12900,Pave,Grvl,OldTown,2009,Wd Sdng,Wd Sdng,None,0.0,PConc,TA,780,780,0,1560,0.0,0.0,1,7,8,None,None,N,344,WD ,159900,16,48,4680.0,1.512490683845176,4,0,0.0,168,98
140,20,RL,140.0,19138,Pave,None,Gilbert,1951,VinylSd,VinylSd,None,0.0,CBlock,TA,864,0,0,864,0.0,0.0,1,4,8,Detchd,TA,Y,0,WD ,141000,9,20,5064.0,1.512490683845176,3,0,2400.0,0,59
141,60,RL,0.0,8658,Pave,None,Gilbert,2000,VinylSd,VinylSd,None,0.0,PConc,TA,1008,881,0,1889,0.0,0.0,2,9,8,Attchd,TA,Y,0,WD ,215000,9,30,8588.0,1.512490683845176,3,3,7758.0,0,6
142,20,RL,0.0,6897,Pave,None,Sawyer,2010,HdBoard,HdBoard,None,0.0,CBlock,TA,1040,0,0,1040,1.0,0.0,1,6,8,Detchd,TA,Y,0,WD ,127000,12,40,7558.0,1.512490683845176,3,0,780.0,104,48
143,20,RL,75.0,9525,Pave,None,Edwards,1998,WdShing,Wd Shng,None,0.0,CBlock,TA,1172,0,0,1172,1.0,0.0,1,5,8,Attchd,TA,Y,240,WD ,128000,9,35,16326.0,0.9074944103071056,3,0,3294.0,0,56
144,20,FV,57.0,12853,Pave,Pave,Somerst,2010,CemntBd,CmentBd,None,0.0,PConc,Po,1418,0,0,1418,1.0,0.0,1,6,8,Attchd,TA,Y,160,New,267916,12,40,17452.0,1.512490683845176,4,4,15336.0,416,0
145,50,RM,52.0,6240,Pave,None,BrkSide,1950,Wd Sdng,Wd Sdng,None,0.0,BrkTil,Fa,959,408,0,1367,0.0,0.0,1,6,8,Detchd,TA,Y,0,WD ,127500,9,36,4879.0,0.9074944103071056,3,4,1680.0,120,76
146,85,RL,64.0,7301,Pave,None,Edwards,2003,HdBoard,HdBoard,BrkFace,500.0,Slab,None,495,1427,0,1922,0.0,0.0,3,7,8,BuiltIn,TA,Y,0,ConLD,198500,12,35,0.0,1.512490683845176,4,5,8064.0,0,6
147,20,RL,78.0,12090,Pave,None,NWAmes,1981,MetalSd,MetalSd,BrkFace,210.0,CBlock,TA,1422,0,0,1422,0.0,0.0,2,7,8,Attchd,TA,Y,276,WD ,175500,12,36,12096.0,0.9074944103071056,4,3,10368.0,0,27
148,60,RL,0.0,8826,Pave,None,CollgCr,2000,VinylSd,VinylSd,BrkFace,144.0,PConc,TA,985,857,0,1842,1.0,0.0,2,7,8,Attchd,TA,Y,193,WD ,217500,12,35,9562.0,1.512490683845176,4,3,8748.0,96,7
149,50,RM,57.0,8094,Pave,Grvl,OldTown,1950,MetalSd,MetalSd,None,0.0,CBlock,TA,888,1074,0,1962,0.0,0.0,1,9,8,Detchd,TA,Y,160,WD ,149500,6,20,5328.0,1.512490683845176,3,3,3432.0,0,95
150,20,RL,0.0,10710,Pave,None,NAmes,2004,HdBoard,HdBoard,BrkFace,165.0,PConc,TA,1120,0,0,1120,0.0,1.0,1,5,8,Attchd,TA,Y,0,WD ,148800,12,35,5828.0,1.512490683845176,3,3,7872.0,162,43
151,60,RL,85.0,16056,Pave,None,StoneBr,2006,CemntBd,CmentBd,Stone,208.0,PConc,TA,1992,876,0,2868,0.0,0.0,3,11,8,BuiltIn,TA,Y,214,New,556581,12,45,57600.0,1.512490683845176,5,4,19332.0,108,1
152,20,RL,70.0,8400,Pave,None,NAmes,1957,BrkFace,BrkFace,None,0.0,CBlock,TA,1478,0,0,1478,1.0,0.0,1,6,8,Attchd,TA,Y,114,WD ,156500,9,18,9246.0,1.2099925470761408,3,8,5304.0,216,52
153,60,RL,90.0,11250,Pave,None,CollgCr,1996,VinylSd,VinylSd,None,0.0,PConc,Gd,950,1045,0,1995,1.0,0.0,2,8,8,Attchd,TA,Y,275,WD ,237000,16,35,18210.0,1.512490683845176,4,3,7320.0,170,11
154,20,RL,70.0,7535,Pave,None,NAmes,1985,MetalSd,MetalSd,None,0.0,CBlock,TA,912,0,0,912,0.0,1.0,1,5,8,Attchd,TA,Y,12,WD ,120000,9,35,5304.0,0.6049962735380704,3,0,2673.0,285,49
155,20,RL,88.0,12216,Pave,None,Gilbert,2005,VinylSd,VinylSd,None,0.0,PConc,TA,1326,0,0,1326,1.0,0.0,2,6,8,Attchd,TA,Y,120,WD ,203000,9,30,26316.0,1.512490683845176,4,0,6984.0,23,2
156,120,RL,30.0,3701,Pave,None,StoneBr,1987,HdBoard,HdBoard,None,0.0,CBlock,TA,1204,0,0,1204,0.0,0.0,2,5,8,Attchd,TA,Y,120,WD ,130000,9,40,9528.0,0.9074944103071056,3,0,5532.0,70,19
157,60,RL,80.0,9760,Pave,None,NAmes,1964,HdBoard,HdBoard,BrkFace,360.0,CBlock,TA,798,813,0,1611,1.0,0.0,1,7,8,Attchd,TA,Y,328,WD ,167900,9,36,13616.0,0.9074944103071056,3,0,5304.0,317,44
158,190,RL,60.0,9873,Pave,None,BrkSide,1970,HdBoard,HdBoard,BrkFace,160.0,CBlock,TA,960,0,0,960,1.0,0.0,1,6,8,Detchd,TA,Y,0,WD ,129000,9,20,14124.0,0.7548348847180488,3,0,3456.0,288,36
159,20,RL,72.0,10011,Pave,None,NAmes,1996,HdBoard,HdBoard,BrkFace,64.0,CBlock,TA,1236,0,0,1236,0.0,1.0,1,6,7,Attchd,TA,Y,0,WD ,134450,9,30,6780.0,0.9074944103071056,4,2,1341.0,0,49
160,30,RL,0.0,25339,Pave,None,Sawyer,2007,Wd Sdng,Wd Sdng,None,0.0,BrkTil,TA,1416,0,0,1416,0.0,0.0,2,7,8,Attchd,TA,N,0,WD ,112000,12,35,4896.0,1.512490683845176,4,0,3456.0,0,89
161,60,RL,0.0,8883,Pave,None,SawyerW,1988,HdBoard,HdBoard,BrkFace,360.0,PConc,TA,946,927,0,1873,1.0,0.0,2,7,8,Attchd,TA,Y,108,WD ,207000,12,35,8006.0,1.512490683845176,4,3,7428.0,192,19
162,90,RM,50.0,3000,Pave,Grvl,OldTown,1950,MetalSd,MetalSd,None,0.0,BrkTil,Fa,1088,1040,0,2128,0.0,0.0,2,11,2,None,None,Y,0,WD ,62500,9,5,6240.0,0.9074944103071056,6,0,0.0,56,87
163,160,RL,36.0,2448,Pave,None,NridgHt,2004,VinylSd,Wd Shng,Stone,106.0,PConc,TA,764,862,0,1626,1.0,0.0,2,6,8,BuiltIn,TA,Y,0,WD ,154000,12,35,7258.0,1.512490683845176,4,0,5688.0,27,5
164,20,RL,73.0,7100,Pave,None,NAmes,1957,WdShing,Wd Shng,None,0.0,CBlock,TA,816,0,0,816,1.0,0.0,1,5,8,Detchd,TA,Y,0,WD ,129900,9,35,7020.0,0.9074944103071056,3,0,924.0,0,49
165,160,RM,36.0,2592,Pave,None,MeadowV,1976,CemntBd,CmentBd,None,0.0,CBlock,TA,536,576,0,1112,0.0,0.0,1,4,8,Attchd,TA,Y,182,WD ,85000,9,15,4159.0,0.9074944103071056,3,0,1008.0,0,34
166,50,RM,0.0,5700,Pave,None,OldTown,1950,Wd Sdng,Wd Sdng,None,0.0,PConc,TA,572,539,0,1111,0.0,0.0,1,5,8,Detchd,TA,Y,0,WD ,116900,9,49,3432.0,0.9074944103071056,3,4,864.0,0,82
167,160,RL,24.0,2289,Pave,None,NPkVill,1978,Plywood,Brk Cmn,None,0.0,CBlock,TA,855,586,0,1441,0.0,0.0,2,7,8,Attchd,TA,Y,28,WD ,148500,9,36,5752.0,0.9074944103071056,3,3,2640.0,0,31
168,190,RL,60.0,12180,Pave,None,Edwards,1950,MetalSd,MetalSd,None,0.0,BrkTil,TA,672,252,0,924,1.0,0.0,1,5,8,Detchd,TA,Y,0,WD ,80000,6,16,5376.0,0.21682427273033628,2,0,840.0,0,69
169,85,RL,0.0,7400,Pave,None,Sawyer,1984,VinylSd,VinylSd,None,0.0,PConc,TA,1126,0,0,1126,1.0,0.0,1,5,8,Attchd,TA,Y,178,WD ,152000,9,25,17708.0,0.9074944103071056,3,0,3036.0,0,24
170,20,RL,68.0,8842,Pave,None,Edwards,1954,VinylSd,VinylSd,None,0.0,CBlock,TA,992,0,0,992,0.0,0.0,1,6,8,Detchd,TA,Y,60,Oth,155891,12,30,1524.0,1.512490683845176,3,0,957.0,0,56
171,50,RL,60.0,8850,Pave,Pave,BrkSide,1950,Wd Sdng,Wd Shng,None,0.0,PConc,TA,752,624,0,1376,0.0,0.0,1,7,8,Detchd,TA,P,0,WD ,165000,12,42,4608.0,1.512490683845176,4,0,3456.0,54,87
172,20,FV,92.0,9215,Pave,None,Somerst,2010,VinylSd,VinylSd,None,0.0,PConc,TA,1218,0,0,1218,0.0,0.0,2,4,8,Attchd,TA,Y,0,New,204500,12,35,9744.0,1.512490683845176,4,0,8112.0,136,1
173,70,RL,79.0,9480,Pave,None,NAmes,1995,MetalSd,MetalSd,Stone,224.0,CBlock,TA,888,756,0,1644,0.0,0.0,1,7,8,Attchd,TA,Y,168,WD ,146500,9,35,3982.0,1.512490683845176,4,8,936.0,0,65
174,20,RL,82.0,11880,Pave,None,NWAmes,1978,Plywood,Plywood,BrkFace,206.0,CBlock,TA,1601,0,0,1601,0.0,0.0,2,7,8,Attchd,TA,Y,0,COD,157000,9,35,10872.0,0.9074944103071056,3,3,5736.0,0,31
175,70,RM,60.0,10800,Pave,None,OldTown,1999,Wd Sdng,Wd Shng,None,0.0,BrkTil,TA,1313,1182,0,2495,0.0,0.0,2,10,8,Detchd,Fa,Y,0,WD ,184000,9,49,15756.0,1.0064465129573985,3,4,2052.0,299,118
176,60,RL,0.0,7861,Pave,None,Gilbert,2003,VinylSd,VinylSd,None,0.0,PConc,TA,807,702,0,1509,1.0,0.0,2,7,8,Attchd,TA,Y,100,WD ,183200,12,30,7178.0,1.512490683845176,4,4,7074.0,75,4
177,20,RL,0.0,11616,Pave,None,Sawyer,1962,Wd Sdng,Wd Sdng,BrkFace,116.0,CBlock,TA,1092,0,0,1092,0.0,1.0,1,6,8,Attchd,TA,Y,0,WD ,139000,9,25,7052.0,0.9074944103071056,3,1,864.0,20,47
178,60,RL,96.0,10542,Pave,None,NoRidge,1994,Wd Sdng,ImStucc,BrkFace,651.0,PConc,TA,1325,1093,0,2418,1.0,0.0,2,9,8,Attchd,TA,Y,250,WD ,341000,12,35,30222.0,1.512490683845176,4,3,17694.0,154,15
179,160,RM,21.0,1680,Pave,None,BrDale,1971,HdBoard,HdBoard,BrkFace,504.0,CBlock,TA,483,504,0,987,0.0,0.0,1,5,8,Detchd,TA,Y,275,COD,96000,9,30,2898.0,0.9074944103071056,3,0,792.0,0,39
180,20,RM,80.0,8546,Pave,None,Edwards,2004,VinylSd,VinylSd,None,0.0,PConc,TA,1121,0,0,1121,0.0,0.0,2,5,8,Attchd,TA,Y,132,WD ,140000,9,20,8968.0,1.512490683845176,3,0,5280.0,64,7
181,20,RM,90.0,7407,Pave,None,OldTown,1996,MetalSd,MetalSd,None,0.0,CBlock,TA,1236,0,0,1236,1.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,149700,9,42,7272.0,0.9074944103071056,3,0,5538.0,158,53
182,20,RL,78.0,10140,Pave,None,NWAmes,1975,HdBoard,HdBoard,None,0.0,CBlock,TA,1074,0,0,1074,1.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,153500,9,30,9236.0,1.512490683845176,3,0,5940.0,88,31
183,20,A (agr),80.0,14584,Pave,None,IDOTRR,1952,AsbShng,VinylSd,None,0.0,Slab,None,733,0,0,733,0.0,0.0,1,4,1,Attchd,Po,N,0,WD ,13100,2,5,0.0,0.12832151458380978,2,0,1948.0,0,56
184,60,RL,65.0,8158,Pave,None,CollgCr,2003,VinylSd,VinylSd,BrkFace,252.0,PConc,TA,884,884,0,1768,1.0,0.0,2,8,8,Attchd,TA,Y,0,WD ,224900,12,35,8172.0,1.512490683845176,4,0,6516.0,63,5
185,20,FV,62.0,7500,Pave,Pave,Somerst,2005,VinylSd,VinylSd,None,0.0,PConc,TA,1266,0,0,1266,0.0,0.0,2,6,8,Attchd,TA,Y,38,WD ,176000,12,35,10056.0,1.512490683845176,4,3,2718.0,144,1
186,50,RL,85.0,10678,Pave,None,NoRidge,2000,HdBoard,HdBoard,BrkFace,337.0,PConc,TA,2129,743,0,2872,0.0,0.0,2,9,8,Attchd,TA,Y,0,WD ,285000,12,40,14864.0,1.512490683845176,4,3,9738.0,33,15
187,20,RL,49.0,15256,Pave,None,Somerst,2007,VinylSd,VinylSd,Stone,84.0,PConc,TA,1464,0,0,1464,1.0,0.0,2,6,8,Attchd,TA,Y,168,WD ,282922,12,40,38230.0,1.512490683845176,4,0,6786.0,160,0
188,60,RL,88.0,14200,Pave,None,NAmes,1966,MetalSd,MetalSd,BrkFace,309.0,CBlock,TA,1216,941,0,2157,0.0,0.0,2,8,8,Attchd,TA,Y,105,WD ,226000,9,42,5544.0,1.512490683845176,4,8,8766.0,66,40
189,60,RL,82.0,12438,Pave,None,StoneBr,2006,VinylSd,VinylSd,BrkFace,466.0,PConc,Gd,1264,1312,0,2576,0.0,0.0,2,10,8,BuiltIn,TA,Y,324,New,361919,15,40,12340.0,1.512490683845176,5,4,17982.0,100,0
190,60,RL,59.0,16023,Pave,None,StoneBr,2006,VinylSd,VinylSd,BrkFace,600.0,PConc,TA,1414,1384,0,2798,1.0,0.0,3,11,8,BuiltIn,TA,Y,182,New,457347,20,45,38868.0,1.512490683845176,5,4,18090.0,37,1
191,20,RL,155.0,20064,Pave,None,ClearCr,1976,Wd Sdng,Wd Sdng,None,0.0,CBlock,Gd,1743,0,0,1743,2.0,0.0,0,5,8,Attchd,TA,Y,646,WD ,279000,12,48,21048.0,1.512490683845176,4,4,9522.0,0,31
192,20,RL,0.0,9819,Pave,None,Mitchel,1977,Plywood,ImStucc,None,0.0,PConc,TA,1567,0,0,1567,1.0,0.0,2,5,8,Attchd,TA,Y,264,WD ,196000,9,30,26639.0,0.9074944103071056,4,6,8568.0,32,32
193,20,RL,80.0,10400,Pave,None,NWAmes,1976,HdBoard,HdBoard,BrkFace,189.0,CBlock,TA,1370,0,0,1370,0.0,0.0,2,6,8,Attchd,TA,Y,0,WD ,152000,9,35,8720.0,0.9074944103071056,3,3,5748.0,0,33
194,90,RL,91.0,11643,Pave,None,NAmes,1969,MetalSd,MetalSd,BrkFace,368.0,CBlock,TA,1338,1296,0,2634,1.0,1.0,2,12,8,Detchd,TA,Y,0,WD ,200000,9,25,6988.0,0.9074944103071056,6,0,11616.0,0,40
195,20,RL,78.0,11645,Pave,None,CollgCr,2006,VinylSd,VinylSd,BrkFace,198.0,PConc,TA,1590,0,0,1590,1.0,0.0,2,6,8,Attchd,TA,Y,176,New,294900,12,40,47092.0,1.512490683845176,5,0,20358.0,80,1
196,20,RL,61.0,7328,Pave,None,SawyerW,2009,VinylSd,VinylSd,BrkFace,140.0,PConc,TA,1450,0,0,1450,0.0,0.0,2,6,8,Attchd,TA,Y,0,New,224243,12,35,11600.0,1.512490683845176,4,0,14184.0,93,1
197,50,RL,72.0,7822,Pave,None,Edwards,1950,AsbShng,AsbShng,None,0.0,BrkTil,Fa,846,492,0,1338,0.0,0.0,2,7,8,Detchd,TA,N,0,WD ,92000,6,18,3328.0,0.9074944103071056,3,0,3168.0,0,91
198,60,RL,65.0,9018,Pave,None,Gilbert,2007,VinylSd,VinylSd,None,0.0,PConc,TA,728,728,0,1456,0.0,0.0,2,8,8,Attchd,TA,Y,100,New,179540,12,35,17472.0,1.512490683845176,4,4,7200.0,24,0
199,20,RL,103.0,13472,Pave,None,NridgHt,2003,VinylSd,VinylSd,BrkFace,922.0,PConc,TA,2392,0,0,2392,0.0,0.0,2,8,8,Attchd,TA,Y,248,WD ,386250,15,50,94896.0,1.512490683845176,5,5,26136.0,105,6
200,180,RM,0.0,1533,Pave,None,MeadowV,1970,CemntBd,CmentBd,None,0.0,CBlock,TA,530,462,0,992,1.0,0.0,1,4,8,BuiltIn,TA,Y,112,WD ,106500,9,20,9702.0,0.9074944103071056,3,0,2673.0,97,37
201,60,FV,85.0,11003,Pave,None,Somerst,2008,VinylSd,VinylSd,Stone,160.0,PConc,TA,1026,981,0,2007,1.0,0.0,2,10,8,Attchd,TA,Y,168,WD ,310000,15,50,23625.0,1.512490683845176,5,5,21924.0,52,1
202,60,RL,83.0,10790,Pave,None,NoRidge,1998,VinylSd,VinylSd,BrkFace,275.0,PConc,TA,1108,1277,0,2385,0.0,0.0,2,8,8,BuiltIn,TA,Y,120,WD ,252000,12,35,8528.0,1.512490683845176,4,3,16200.0,38,9
203,75,RL,53.0,7128,Pave,None,Crawfor,1950,MetalSd,MetalSd,None,0.0,CBlock,TA,918,728,0,1646,0.0,0.0,2,7,8,Detchd,TA,Y,0,WD ,164000,12,35,5508.0,1.2099925470761408,3,8,720.0,126,66
204,60,RL,64.0,7713,Pave,None,Gilbert,2007,VinylSd,VinylSd,Stone,16.0,PConc,TA,728,728,0,1456,0.0,0.0,2,7,8,Attchd,TA,Y,100,New,177594,12,35,5824.0,1.512490683845176,4,0,7200.0,24,0
205,50,RM,52.0,6240,Pave,None,BrkSide,1980,VinylSd,VinylSd,None,0.0,CBlock,Fa,548,492,0,1040,0.0,0.0,1,5,8,Detchd,TA,P,306,WD ,123900,9,35,3168.0,1.2099925470761408,3,0,11232.0,0,74
206,70,RL,86.0,22420,Pave,None,Crawfor,1950,Wd Sdng,Stucco,None,0.0,BrkTil,TA,1370,1254,0,2624,1.0,0.0,2,10,8,Detchd,TA,N,0,WD ,239000,9,36,10960.0,0.7548348847180488,3,4,7776.0,0,89
207,20,RL,85.0,15300,Pave,None,Mitchel,1977,Plywood,HdBoard,None,0.0,CBlock,TA,1264,0,0,1264,1.0,0.0,1,7,8,Attchd,TA,Y,0,WD ,169000,9,25,6408.0,0.9074944103071056,3,3,3168.0,0,45
208,120,RL,0.0,3196,Pave,None,Blmngtn,2004,VinylSd,VinylSd,BrkFace,18.0,PConc,TA,1557,0,0,1557,0.0,0.0,2,7,8,Attchd,TA,Y,143,WD ,234000,12,35,43968.0,1.512490683845176,4,3,7560.0,20,3
209,85,RL,72.0,9360,Pave,None,Mitchel,1977,Plywood,Plywood,None,0.0,CBlock,TA,1287,0,0,1287,1.0,0.0,1,5,8,Attchd,TA,Y,302,WD ,173000,9,42,16762.0,0.9074944103071056,3,4,6492.0,159,32
210,20,RL,0.0,11241,Pave,None,NAmes,1970,Wd Sdng,Wd Sdng,BrkFace,180.0,CBlock,TA,1004,0,0,1004,1.0,0.0,1,5,8,Attchd,TA,Y,0,WD ,149000,9,42,7180.0,1.512490683845176,3,3,8640.0,0,40
